,CO2,CO2prox1000,CO2prox2000,CO2prox3000,CO2prox4000,CO2prox5000,CO2prox6000,CO2prox7000,CO2prox8000,CO2prox9000,CO2prox10000,CO2prox11000,CO2prox12000,CO2prox13000,Population,GDP,FertilityRate,ElecFossi,ElecNuclear,ForestArea
3070,1.81,1.81,398.244,348.6153,1880.3138,1132.2293,9532.4557,2453.0984,1240.1671,0.0,6309.3655,461.139,0.0,0.0,19433523,1034857.2420000001,4.8660000000000005,93.34365643,0.0,127240.0
3071,0.883,0.883,398.244,348.6153,2170.4809,1929.6916,8408.8571,2489.0676,1240.1671,6309.3655,461.139,0.0,0.0,0.0,13840969,5355.0056460000005,5.733,93.34365643,0.0,33360.0
3072,190.13299999999998,567.1638,1351.1329,8042.4613,3362.8003,638.7824,1178.3746,1678.1486,567.2014,0.0,6203.3031,356.3927,0.0,0.0,26625845,6286.566879999999,2.217,93.34365643,0.0,213836.0
3073,1.0076,1.0076,465.0314,2283.4149,1632.4329,0.0,9253.9507,7607.985,1743.4205,377.0308,392.3619,0.0,0.0,0.0,13675606,4004.6617810000002,6.718999999999999,100.0,0.0,53470.0
3074,2.75,831.7543,1919.442,877.7962,1351.1329,9138.5423,7169.0116,2078.3369,0.0,392.3619,0.0,0.0,0.0,0.0,406724,81318.50063,1.35,100.0,0.0,3.5
3075,1.8430000000000002,1.8430000000000002,829.0043,1919.442,705.008,927.4249,9715.0897,7146.846,503.2534,1617.1979,0.0,392.3619,0.0,0.0,3312665,8373.526085,5.0969999999999995,77.60649087,0.0,2570.0
3076,3.39,3.39,0.0,398.244,2228.9291,8206.4058,1929.6916,3865.4604,356.3927,0.0,567.2014,5742.1641,461.139,0.0,1239630,10334.39885,1.74,77.60649087,0.0,382.8
3077,461.139,461.139,5742.1641,567.2014,0.0,356.3927,1678.1486,3613.75,7940.2665,1270.1581,2126.4077,0.0,0.0,0.0,111836346,13764.95091,2.421,82.00092003,3.9293686460000004,668490.0
3078,7.7694,1863.6552,1770.3567,0.0,10091.4312,1070.4548,7380.5752,1194.5625,0.0,392.3619,0.0,0.0,0.0,0.0,3576910,842793.3666,1.242,93.61666102,0.0,3722.0
3079,13.0079,7159.8539,3336.8728,1880.3138,2116.5005,1357.5919,959.5633,5742.1641,859.383,0.0,356.3927,0.0,0.0,0.0,2591670,146456.0845,2.331,100.0,0.0,120004.8
3080,2.11,2221.9687,1406.3838,0.0,2944.5852,7714.0474,8240.2213,838.1698,0.0,392.3619,0.0,0.0,0.0,0.0,615875,8386.163942000001,1.82,40.1119403,0.0,7064.0
3081,47.3354,47.3354,2458.2792,290.1671,877.7962,8657.4545,8959.1179,503.2534,1240.1671,377.0308,0.0,392.3619,0.0,0.0,31225881,4849.839715,2.563,93.99909534,0.0,55094.0
3082,2.2998,2.2998,398.244,0.0,1167.9633,2495.2364,9194.4452,1985.8142,1743.4205,0.0,6770.5045,0.0,0.0,0.0,22188387,301156.1853,5.6739999999999995,0.080865887,0.0,396362.0
3083,2.59,400.834,0.0,0.0,348.6153,2004.745,2980.4078,7916.2387,1593.4523,8513.925,0.0,0.0,0.0,0.0,2079915,431331.0045,3.616,2.157360406,0.0,75126.0
3084,2.7302,1353.8631,7676.0269,3112.5189,1555.2663,2535.5419,398.244,567.2014,5742.1641,461.139,356.3927,0.0,0.0,0.0,26214847,431331.0045,3.012,0.32234957,0.0,36360.0
3085,164.9541,2623.2333,290.1671,877.7962,1593.4523,14807.3444,2959.1962,0.0,377.0308,0.0,392.3619,0.0,0.0,0.0,16381696,431331.0045,1.72,87.19155613,3.993724148,3682.0
3086,33.3237,33.3237,0.0,392.3619,0.0,377.0308,1240.1671,8111.2384,7847.9337,2160.6537,877.7962,290.1671,2458.2792,0.0,4223800,48734.72042,2.18,34.29792681,0.0,101702.0
3087,4.6238,4.6238,6203.3031,356.3927,567.2014,0.0,1678.1486,780.1306,2281.8634,2621.2167,8890.3408,377.0308,0.0,0.0,5522106,166953.0235,2.571,71.00997506,0.0,33240.0
3088,0.8220000000000001,0.8220000000000001,465.0314,2632.0302,927.4249,1707.5256,8740.2983,6770.5045,2120.4513,392.3619,0.0,0.0,0.0,0.0,14668338,207.2990396,7.566,99.46808511,0.0,12412.0
3089,90.5136,90.5136,0.0,2651.6188,1372.8677,1707.5256,1593.4523,13456.2115,2581.5903,392.3619,0.0,0.0,0.0,0.0,146417024,24776.58961,5.93,72.90016538,0.0,102698.0
3090,0.0037,0.0037,0.0,0.0,392.3619,0.0,2581.5903,13456.2115,3300.9779,398.244,1057.7685,2568.474,0.0,0.0,0,7974.306939,1.999,38.29856433,0.0,60458.0
3091,66.3258,1809.7463,8740.2983,377.0308,1351.1329,1875.4244,2710.3814,6203.3031,0.0,398.244,0.0,356.3927,0.0,0.0,24203289,17340.25751,1.999,38.29856433,0.0,60458.0
3092,37.9705,1667.2454,1119.1714,2122.6332,915.8167,14743.3964,1701.3061,1131.6675,0.0,392.3619,0.0,0.0,0.0,0.0,4709153,123439.7116,1.9,0.6876689779999999,0.0,120960.0
3093,40.7864,918.5826,1641.3,780.1306,10418.4469,2518.6953,0.0,959.5633,6098.5568,461.139,0.0,0.0,0.0,0.0,2662762,176022.6274,2.892,100.0,0.0,20.0
3094,150.6677,2030.9815,348.6153,9345.5646,4263.6313,0.0,790.6059,567.2014,5742.1641,817.5317,0.0,0.0,0.0,0.0,160332974,431603.0626,3.98,66.77433855,3.216566835,18160.0
3095,0.2601,0.2601,1617.1979,8042.4613,1351.1329,1593.4523,877.7962,1172.4677,8283.5881,461.139,0.0,0.0,356.3927,0.0,20116,240562.1997,2.637,42.30173482,0.0,403.0
3096,7.4239999999999995,7.4239999999999995,461.139,6098.5568,567.2014,0.0,2143.18,315.0992,2281.8634,2621.2167,8890.3408,0.0,377.0308,0.0,3453807,79421.82955,2.637,42.30173482,0.0,47488.0
3097,6.1152,6.1152,392.3619,1617.1979,7650.0994,1351.1329,1593.4523,877.7962,1716.7515,8200.4433,0.0,356.3927,0.0,0.0,6627922,168015.6117,4.156000000000001,33.2899001,0.0,335808.0
3098,4.0304,360.4231,0.0,0.0,0.0,6601.5471,0.0,3025.4806,638.7824,921.5428,2944.5852,377.0308,8890.2665,0.0,5966159,1504069.78,2.907,33.2899001,0.0,178650.0
3099,34.6152,34.6152,356.3927,461.139,5742.1641,567.2014,0.0,2856.5232,290.1671,2471.2485,1632.529,9001.2323,377.0308,0.0,28292724,4554.969822,2.616,33.2899001,0.0,752412.0
3100,75.8865,75.8865,9267.2973,1743.4948,1593.4523,529.1809,638.7824,3025.4806,398.244,6203.3031,0.0,0.0,0.0,356.3927,89293490,1217.054873,3.3489999999999998,68.40012749,0.0,69804.0
3101,315.0992,2458.2792,290.1671,877.7962,2944.5852,7714.0474,7883.8286,1194.5625,0.0,392.3619,0.0,0.0,0.0,0.0,38120560,665.6004006000001,1.31,96.41032747,0.0,92516.0
3102,60.9148,424.8877,2094.3063,290.1671,877.7962,8259.2105,9357.3619,1743.4205,377.0308,0.0,0.0,392.3619,0.0,0.0,10542964,483237.1814,1.35,64.80723303,0.0,32732.0
3103,50.5863,928.3825,1641.3,1565.7187,9632.8588,1278.5282,1240.1671,959.5633,6098.5568,461.139,0.0,0.0,0.0,0.0,1189633,11693.86723,2.312,100.0,0.0,64406.0
3104,97.4924,1953.3782,1770.3567,0.0,2944.5852,7714.0474,7883.8286,1194.5625,0.0,392.3619,0.0,0.0,0.0,0.0,20882982,38430.36888,1.45,61.55043536,12.49979732,64406.0
3105,1593.4523,1593.4523,7146.846,1743.4205,4977.3754,944.2322,5742.1641,853.5009,398.244,356.3927,0.0,0.0,0.0,0.0,142805088,945.9629682,1.416,66.49138197,15.79229899,8113282.4
3106,0.5533,0.5533,0.0,1566.2073,3280.8245,528.5876,9473.7218,503.2534,2199.7304,6203.3031,0.0,0.0,0.0,0.0,9447402,2251.467572,4.9,100.0,0.0,4094.0
3107,0.3847,0.3847,0.0,6559.6958,567.2014,2143.18,605.2663,746.8593,2122.6332,10241.3994,0.0,0.0,769.3927,0.0,167288,202775.8709,1.598,100.0,0.0,207.8
3108,0.1722,0.1722,0.0,0.0,392.3619,1240.1671,1341.4232,15049.6638,1707.5256,0.0,2905.3151,1119.1714,0.0,0.0,182286,85288.82529,4.45,100.0,0.0,1710.0
3109,348.6153,877.7962,290.1671,3280.8245,9268.8859,1278.5282,1240.1671,959.5633,6098.5568,461.139,0.0,0.0,0.0,0.0,25252569,49794.021539999994,3.242,100.0,0.0,9770.0
3110,6.5519,6.5519,0.0,2143.18,1708.5183,529.1809,6770.5045,2944.5852,7146.846,2120.4513,0.0,392.3619,0.0,0.0,11873557,615.7558464,5.111000000000001,90.06024096,0.0,85930.0
3111,51.7182,2271.5769,1406.3838,0.0,2944.5852,7714.0474,7883.8286,1194.5625,0.0,392.3619,0.0,0.0,0.0,0.0,7381579,358525.9247,1.38,72.53898769,0.0,25708.0
3112,0.6412,0.6412,0.0,2627.1731,290.1671,9453.5684,3017.6552,1240.1671,356.3927,567.2014,5742.1641,461.139,0.0,0.0,85033,358525.9247,2.24,97.63207157,0.0,406.7
3113,0.6412,0.6412,0.0,829.0043,3022.6940000000004,529.1809,6309.3655,3405.7242,7146.846,2120.4513,392.3619,0.0,0.0,0.0,6015417,992431.5412,5.621,97.63207157,0.0,27848.0
3114,39.42,416.4508,0.0,9393.5942,1769.348,1942.0676,1003.5103,2143.18,0.0,567.2014,6203.3031,356.3927,0.0,0.0,4588599,1468058.289,1.29,97.63207157,0.0,163.5
3115,37.5735,1967.2651,818.7547,877.7962,2944.5852,7714.0474,7883.8286,1194.5625,0.0,392.3619,0.0,0.0,0.0,0.0,5374622,47872.6382,1.27,27.06869353,54.976337300000004,19348.0
3116,16.4085,1946.1001,818.7547,877.7962,2944.5852,7714.0474,8240.2213,838.1698,0.0,392.3619,0.0,0.0,0.0,0.0,2018122,56994.834760000005,1.38,39.64634714,37.85814,12446.0
3117,0.1795,0.1795,0.0,392.3619,2120.4513,7146.846,2944.5852,1028.3404,6271.345,1352.1256,2499.5727,0.0,0.0,0.0,492940,3871.759941,4.412,95.21305182,0.0,22298.0
3118,0.6082,0.6082,877.7962,2039.5439999999999,1929.6916,9645.9167,503.2534,1988.9217,567.2014,5742.1641,461.139,0.0,0.0,0.0,11038596,4176.323326,7.144,95.21305182,0.0,69774.0
3119,398.244,398.244,0.0,0.0,0.0,1524.356,3280.8245,8444.8263,1593.4523,7485.5846,1028.3404,0.0,0.0,0.0,48883845,488700.4079,2.636,95.21305182,4.344337812,92410.0
3120,503.2534,1743.4205,7146.846,1970.4831,1351.1329,1560.3252,3025.4806,5742.1641,461.139,398.244,0.0,356.3927,0.0,0.0,48683638,563974.2439,1.25,65.33053146,33.56077059,62418.0
3121,365.0475,1194.0518,1629.2749,290.1671,877.7962,9610.3434,8006.229,1743.4205,377.0308,0.0,392.3619,0.0,0.0,0.0,45226803,4730.18825,1.38,62.08342858,18.25575886,176681.3
3122,13.7764,1364.9093,0.0,8401.673,2386.8728,3596.4917,892.5605,0.0,567.2014,0.0,6098.5568,461.139,0.0,0.0,19668000,4730.18825,2.274,59.93334007,0.0,21120.0
3123,13.4112,13.4112,638.7824,2458.8725,2277.9645,8740.2983,733.4235,1743.4205,6701.7274,461.139,0.0,0.0,0.0,0.0,32282526,26544.27443,5.03,71.10137423,0.0,277622.6
3124,1.413,1.413,356.3927,0.0,6203.3031,1924.7933,1498.9313,638.7824,2122.6332,1351.1329,8890.2665,392.3619,377.0308,0.0,509705,314054.0558,2.6060000000000003,25.85209003,0.0,153630.0
3125,1.0626,399.3066,0.0,0.0,348.6153,2635.5123,2198.0837,8067.7955,2096.7057,1240.1671,6770.5045,0.0,0.0,0.0,1138434,2883.398218,3.758,2.4230125719999998,0.0,5498.0
3126,46.4393,1675.7142,1119.1714,2471.2485,9065.1803,7485.5846,461.139,1131.6675,0.0,392.3619,0.0,0.0,0.0,0.0,9148092,338.1995697,1.88,2.4230125719999998,44.99909288,281600.0
3127,43.5232,2501.8024,290.1671,877.7962,1593.4523,14807.3444,2959.1962,377.0308,0.0,0.0,392.3619,0.0,0.0,0.0,7551117,21694.52859,1.46,1.378708289,42.03103599,12242.0
3128,62.4063,1230.3696,1565.7187,2243.6934,8740.2983,901.4974,2184.3993,6098.5568,853.5009,0.0,0.0,0.0,0.0,0.0,19632806,39620.93175,3.3939999999999997,90.99943067,0.0,4730.0
3129,3.2676,3.2676,9665.9422,2694.1396,3478.0432,0.0,1357.8073,0.0,5742.1641,817.5317,0.0,0.0,0.0,0.0,7152385,740356.4724,3.486,2.172173317,0.0,4100.0
3130,6.0134,6.0134,398.244,877.7962,2106.3314,1993.2478,9473.7218,895.6153,1240.1671,6309.3655,461.139,0.0,0.0,0.0,41923715,16993.51544,5.584,39.62715105,0.0,491200.0
3131,227.2141,227.2141,8875.0097,1743.4205,2863.6104,290.1671,2458.2792,398.244,567.2014,5742.1641,461.139,356.3927,0.0,0.0,66195615,16458.88597,1.557,93.08610805,0.0,161596.0
3132,1.3846,1.3846,0.0,1904.7595,2476.1197,0.0,1351.1329,15510.8028,880.2842,1240.1671,392.3619,0.0,0.0,0.0,5997385,149760.7375,5.064,47.95918367,0.0,3464.0
3133,0.1136,0.1136,0.0,0.0,392.3619,1617.1979,964.3924,13456.2115,3300.9779,398.244,877.7962,2748.4463,0.0,0.0,102357,291686.7393,4.059,99.75247525,0.0,90.0
3134,24.0154,24.0154,356.3927,6203.3031,567.2014,2143.18,315.0992,1037.0264,2122.6332,2591.3,7650.0994,0.0,769.3927,0.0,1309260,2507591.63,1.79,99.75247525,0.0,2285.6
3135,24.9214,853.9257,1919.442,877.7962,0.0,3342.8292,13812.6042,2204.5595,377.0308,0.0,392.3619,0.0,0.0,0.0,10298087,15055395.3,2.022,99.33037339,0.0,9450.0
3136,290.1671,290.1671,2807.4878,1879.7205,8740.2983,901.4974,2184.3993,6098.5568,853.5009,0.0,0.0,0.0,0.0,0.0,69597281,33447.0787,2.214,80.90604412,0.0,108784.0
3137,56.288999999999994,585.4699,1989.9153,10669.9899,1031.8410000000001,1617.1979,965.4454,6134.526,817.5317,0.0,0.0,0.0,0.0,0.0,4870137,30766.111719999997,2.6719999999999997,100.0,0.0,41270.0
3138,2.8872,2.8872,348.6153,1217.5919999999999,3280.8245,528.5876,9473.7218,895.6153,1807.3685,6203.3031,0.0,0.0,0.0,0.0,30590487,391665.6809,6.4239999999999995,47.47954215,0.0,31586.0
3139,315.3846,1706.239,2235.3881,1593.4523,8497.9789,1070.4548,7757.606,817.5317,0.0,392.3619,0.0,0.0,0.0,0.0,46509350,97817.39366,1.345,47.47954215,47.18280776,95642.0
3140,133.7641,1011.5603,1641.3,1565.7187,9632.8588,2518.6953,0.0,959.5633,6098.5568,461.139,0.0,0.0,0.0,0.0,6044067,26655.991280000002,2.005,100.0,0.0,3141.2
3141,528.5876,1993.2478,465.0314,290.1671,3038.4499,14240.143,2560.9522,398.244,377.0308,0.0,392.3619,0.0,0.0,0.0,61322463,15608.92312,1.86,78.46222358,16.03888338,30362.0
3142,5742.1641,5742.1641,1028.3404,0.0,0.0,2034.5413,2373.5829,2033.5876,8024.6422,1749.3769,769.3927,0.0,0.0,0.0,301231207,9728.417220000001,2.12,71.96688649,19.34899275,3063422.0
3143,5.8778,5.8778,356.3927,0.0,0.0,859.383,5742.1641,1924.7933,1739.4697,921.5428,1351.1329,1970.4831,8387.0131,503.2534,3339741,12144.48286,2.126,12.94292383,0.0,16056.0
3144,113.139,642.3199,1989.9153,10306.017,2635.9809999999998,377.0308,965.4454,6134.526,461.139,356.3927,0.0,0.0,0.0,0.0,26868000,11127.52047,2.5540000000000003,86.92543412,0.0,32872.0
3145,148.6166,148.6166,356.3927,6203.3031,0.0,1459.7619,1565.7187,688.4111,2471.2485,0.0,10241.3994,392.3619,0.0,377.0308,27691965,153055.9564,2.562,27.27774178,0.0,476298.0
3146,109.3727,109.3727,9378.2631,1240.1671,2514.9951,638.7824,1565.7187,1290.8045,567.2014,5742.1641,461.139,0.0,356.3927,0.0,84218500,3675.94675,1.911,65.50561127,0.0,134974.0
3147,20.861,369.4763,819.3480000000001,2131.2635,9223.2386,1970.4831,1743.4205,392.3619,923.5941,5742.1641,461.139,0.0,0.0,0.0,21751605,77874.19651000001,5.09,100.0,0.0,5490.0
3148,1.5975,1.5975,398.244,348.6153,1284.3794,2815.7931,1262.0111,9132.6602,1743.4205,6309.3655,461.139,0.0,0.0,0.0,12725974,408876.7878,5.642,0.124442601,0.0,499678.0
3149,9.8179,408.0619,0.0,0.0,877.7962,3570.9916,1262.0111,9132.6602,503.2534,6982.3312,1028.3404,0.0,0.0,0.0,13329909,10554.389009999999,4.001,28.42686293,0.0,166050.0
3150,4.2026,544.3704,2109.8520000000003,9232.3465,4159.3421,0.0,824.8832,552.9985,5564.6861,852.7187,0.0,0.0,0.0,0.0,27294031,1100462.922,6.254,99.29664977,0.0,13500.0
3151,4.168,2208.2922,1434.5382,0.0,3055.2111,7736.028,8161.7389,850.3937,0.0,394.9608,0.0,0.0,0.0,0.0,2947314,397946.651,1.65,99.29664977,0.0,7787.4
3152,105.905,105.905,2427.94,670.5546,540.1678,3862.8703,13423.7902,989.4015,1527.3097,0.0,394.9608,0.0,0.0,0.0,34860715,46113.89902,2.7489999999999997,99.29664977,0.0,17652.0
3153,0.5386,2118.1514,600.864,920.1856,0.0,9172.8957,8588.7467,1666.3175,375.4118,0.0,394.9608,0.0,0.0,0.0,83861,8129.378906,1.25,24.59095284,0.0,160.0
3154,25.2792,25.2792,429.9224,0.0,1660.9041,3794.7925,0.0,9297.4311,6474.0665,2179.8783,0.0,0.0,0.0,0.0,21759420,24034.6294,6.307,24.59095284,0.0,587296.0
3155,183.07299999999998,183.07299999999998,377.7368,0.0,0.0,904.9043,5564.6861,552.9985,2822.9008,1210.7224,1814.7092,1615.9137,8972.4231,0.0,40382389,103950.5174,2.396,67.62853196,6.027762245,292320.0
3156,5.6547,836.3593,1934.0521,3929.1168,7306.1056,1666.3175,1358.3327,5564.6861,1247.6795,0.0,0.0,0.0,0.0,0.0,2908220,4621.819825,1.706,26.16984402,42.65164645,3314.0
3157,394.9608,394.9608,0.0,375.4118,0.0,10411.7205,0.0,2966.0217,290.5368,2582.0147,6816.3286,0.0,0.0,0.0,21249200,52987.94949,1.984,91.88474244,0.0,1249830.0
3158,72.2754,2500.2154,290.5368,920.1856,3055.2111,7859.1041,8038.6628,850.3937,0.0,394.9608,0.0,0.0,0.0,0.0,8321496,481869.6441,1.42,30.00154943,0.0,38564.0
3159,29.5951,860.2997,1934.0521,3929.1168,7306.1056,1666.3175,1358.3327,5564.6861,1247.6795,0.0,0.0,0.0,0.0,0.0,8763400,1342.587389,1.9,89.68719678,0.0,9558.6
3160,1.4949,1.4949,6039.668000000001,552.9985,377.7368,1667.4311,760.5089,1906.4505,3016.4255,8745.403,0.0,770.3726,0.0,0.0,348676,6671.033590999999,1.879,100.0,0.0,5150.0
3161,24.8298,945.0154,1729.8342,1913.5874,9436.3719,1319.7538,1151.8979,947.9593,5942.4229,474.9819,0.0,0.0,0.0,0.0,1114590,1330.440106,2.241,100.0,0.0,4.9
3162,45.853,1485.1504,7306.1056,4577.8286,290.5368,2308.5482,944.275,552.9985,0.0,5564.6861,852.7187,0.0,0.0,0.0,148805814,18257.96232,2.449,97.22368344,0.0,14472.0
3163,1.6195,1.6195,377.7368,6039.668000000001,552.9985,2117.6128,600.864,809.9402,2156.0815,9897.3009,514.4196,0.0,770.3726,0.0,277319,12754.00337,1.7719999999999998,99.79171422,0.0,63.0
3164,60.5431,1164.3957,2154.792,1995.9315,8745.403,2219.3160000000003,5994.6085,1228.1305,0.0,394.9608,0.0,0.0,0.0,0.0,9527985,2056813.971,1.4880000000000002,99.79171422,0.0,84948.0
3165,107.1052,2535.0452,290.5368,920.1856,1615.9137,14863.0876,2948.9586,0.0,375.4118,0.0,394.9608,0.0,0.0,0.0,10709973,52810.91067,1.85,38.62866851,54.51826328,6784.0
3166,0.436,0.436,6039.668000000001,552.9985,377.7368,0.0,2117.6128,1926.2409,1442.4347,9170.6332,1834.2582,375.4118,0.0,0.0,306165,8042.3479480000005,2.821,98.68995633,0.0,14014.5
3167,4.5005,4.5005,0.0,2273.8148,1794.77,377.7368,1439.2974,15514.6858,889.8314,1151.8979,394.9608,0.0,0.0,0.0,8696916,1887.463245,5.468999999999999,98.68995633,0.0,46610.0
3168,0.4177,8745.8207,0.0,4577.8286,600.864,2512.5736,429.9224,552.9985,5564.6861,474.9819,377.7368,0.0,0.0,0.0,700950,10600.42524,2.55,58.62128245,0.0,26854.3
3169,13.0028,390.7396,0.0,0.0,474.9819,5564.6861,1342.474,2068.3869,670.5546,540.1678,3450.1719,8972.4231,375.4118,0.0,9599855,22441.25596,3.3480000000000003,58.62128245,0.0,572190.0
3170,4.39,434.3124,0.0,0.0,380.0178,3079.7368,1995.942,8076.4782,2130.3333,6716.584,1027.9804,0.0,0.0,0.0,1946351,1612771.324,2.9010000000000002,100.0,0.0,115878.0
3171,377.7368,377.7368,0.0,0.0,0.0,6469.5904,2670.6113,600.864,920.1856,1615.9137,1834.2582,8972.4231,375.4118,0.0,192979029,1661.3580439999998,1.851,12.61329354,3.0166261039999998,5017684.0
3172,50.8493,1895.4204,1794.0913,0.0,3055.2111,7306.1056,8213.9245,1228.1305,0.0,394.9608,0.0,0.0,0.0,0.0,7492561,1894.90862,1.56,57.99614211,35.36021891,37026.0
3173,1.9163,1.9163,0.0,2718.4768,1727.8448,0.0,7003.9835,9949.9997,889.8314,1151.8979,394.9608,0.0,0.0,0.0,14689726,9006.057734,6.0360000000000005,95.80797836,0.0,57690.0
3174,0.1942,0.1942,429.9224,1210.7224,3352.8848,514.3526,9675.1679,909.3804,1151.8979,6592.6665,0.0,0.0,0.0,0.0,8212264,209752.043,6.447,95.80797836,0.0,2242.0
3175,4.1547,4.1547,9120.8148,1666.3175,2931.0601,290.5368,1554.0343,1303.8281,552.9985,5564.6861,474.9819,377.7368,0.0,0.0,13880509,5040346.605,3.0180000000000002,95.80797836,0.0,103488.0
3176,8.3242,8.3242,0.0,1910.2118,2158.373,1817.0342,1615.9137,13423.7902,2516.7112,394.9608,0.0,0.0,0.0,0.0,18907008,271568.7827,5.218999999999999,24.1506777,0.0,203560.0
3177,552.9985,552.9985,5564.6861,474.9819,514.3526,3529.5011,9640.6967,920.1856,1439.2974,770.3726,429.9224,0.0,0.0,0.0,33245773,509.1453961,1.6808,23.43690912,15.256720300000001,3474116.0
3178,0.469,0.469,0.0,1701.8242,1394.3894,6914.7941,1027.9804,3055.2111,7306.1056,1666.3175,375.4118,394.9608,0.0,0.0,491723,18634.483659999998,2.833,54.25097146,0.0,844.9
3179,0.2528,0.2528,380.0178,2070.3618,3057.5026,0.0,9299.7561,889.8314,7664.5433,474.9819,0.0,0.0,0.0,0.0,4345386,35858.23919,5.289,54.25097146,0.0,222792.0
3180,0.5093,0.5093,1120.7363,2517.9261,1869.2198,0.0,9299.7561,7007.516,1626.8798,394.9608,0.0,0.0,0.0,0.0,11133861,65537.17579,6.803,54.25097146,0.0,57612.0
3181,69.1976,69.1976,377.7368,0.0,0.0,474.9819,5994.6085,552.9985,2512.5736,980.8818,915.5796,4207.109,514.4196,7306.1056,16661942,61927.47492000001,1.925,54.25097146,0.0,161554.0
3182,7306.1056,7306.1056,4721.5286,915.5796,670.5546,2822.9008,552.9985,429.9224,6039.668000000001,0.0,0.0,377.7368,0.0,0.0,1324655000,25685.0338,1.581,80.28951440000002,1.972608903,1975837.4
3183,61.5414,61.5414,0.0,6417.4048,552.9985,0.0,2117.6128,740.2496,2286.4683,1692.0657,9259.8226,394.9608,375.4118,0.0,44901544,212668.7524,2.08,15.98913082,0.0,592617.4
3184,0.1063,0.1063,429.9224,380.0178,2270.002,2288.9992,8215.419,3659.968,0.0,552.9985,5564.6861,474.9819,0.0,0.0,657229,332390.3042,4.87,1.284938402,0.0,402.0
3185,1.9252,1.9252,429.9224,380.0178,2744.292,1953.65,7683.8424,1991.3255,8178.9629,474.9819,0.0,0.0,0.0,0.0,60373608,1038.328726,6.621,1.284938402,0.0,1547578.0
3186,7.7279,7.7279,474.9819,5942.4229,552.9985,0.0,1667.4311,760.5089,2336.3729,2586.5031,7701.0664,1439.2974,375.4118,0.0,4429508,496.331285,1.979,7.145872915,0.0,25594.0
3187,21.8564,1935.4438,804.8894,920.1856,3055.2111,7859.1041,8038.6628,850.3937,0.0,394.9608,0.0,0.0,0.0,0.0,4434508,49344.82707,1.55,54.29152648,0.0,19132.0
3188,26.4842,26.4842,6039.668000000001,552.9985,377.7368,1667.4311,760.5089,1906.4505,2502.0059,7820.5252,1439.2974,770.3726,0.0,0.0,11309754,66808.36678,1.5959999999999999,96.02918717,0.0,28380.0
3189,8.5326,299.0694,2833.7729999999997,1953.65,8922.0193,429.9224,2594.7278,5942.4229,869.9427,0.0,0.0,0.0,0.0,0.0,1081563,198881.9435,1.4609999999999999,99.70466627,0.0,1728.5
3190,118.2786,2546.2186,290.5368,920.1856,3055.2111,7859.1041,7660.9259999999995,1228.1305,0.0,394.9608,0.0,0.0,0.0,0.0,10384603,21813.25614,1.51,63.57525912,31.92530601,26530.0
3191,50.1456,2027.9039,740.7185,920.1856,2168.9122,14310.0891,2141.2994,1183.0710000000001,0.0,394.9608,0.0,0.0,0.0,0.0,5493621,17658.35989,1.89,70.09230937,0.0,5753.4
3192,0.4983,380.5161,830.7046,1889.4791,2407.6807,9297.4311,514.4196,1924.5955,552.9985,5564.6861,474.9819,0.0,0.0,0.0,822934,1994.276818,3.502,87.56694461,0.0,56.0
3193,0.1319,0.1319,0.0,6417.4048,552.9985,2427.94,290.5368,809.9402,2156.0815,10411.7205,0.0,0.0,770.3726,0.0,71074,22351.46921,2.656,87.56694461,0.0,451.9
3194,20.8158,20.8158,5564.6861,852.7187,552.9985,2117.6128,310.3272,1906.4505,1350.108,8972.4231,1439.2974,394.9608,375.4118,0.0,9636520,24444.15613,2.656,87.56694461,0.0,17510.0
3195,30.4735,30.4735,377.7368,6039.668000000001,0.0,552.9985,873.9057,1983.9567,290.5368,2536.0993,2061.2783,8745.403,375.4118,0.0,14447562,3093.2537629999997,2.71,38.85847903,0.0,130990.3
3196,192.237,862.7916,2094.2021,873.9057,1869.2198,8922.0193,889.8314,7647.3193,869.9427,0.0,0.0,0.0,0.0,0.0,80953881,262289.0193,3.055,88.09905372,0.0,688.0
3197,6.7885,6.7885,6039.668000000001,0.0,930.7353,0.0,1667.4311,760.5089,3488.2708,8740.7108,1834.2582,375.4118,0.0,0.0,6110301,2674477.85,2.358,37.48324397,0.0,2958.0
3198,4.9432,4.9432,0.0,1260.1219,2808.4629,1817.0342,0.0,8922.0193,7482.4979,1546.8587,0.0,0.0,0.0,0.0,868418,13390.52203,5.3629999999999995,99.30313589,0.0,16496.0
3199,0.452,380.4698,830.7046,2993.3317,1303.8281,8922.0193,889.8314,1924.5955,6117.6846,474.9819,0.0,0.0,0.0,0.0,4232636,839.9204481,4.752,99.30313589,0.0,15408.0
3200,18.163,1122.0156,1614.6242,2536.0993,8745.403,2219.3160000000003,5564.6861,1658.0529,0.0,394.9608,0.0,0.0,0.0,0.0,1337090,11368.955390000001,1.72,98.1381722,0.0,22412.0
3201,6.7823,6.7823,920.1856,2609.9383,1977.7583,8922.0193,889.8314,1924.5955,552.9985,5564.6861,474.9819,0.0,0.0,0.0,83184892,3478602.265,5.2010000000000005,12.3643103,0.0,125776.0
3202,0.894,0.894,0.0,394.9608,0.0,2041.7293,0.0,15514.6858,1439.2974,1347.8270000000002,1495.2344,1603.2602,0.0,0.0,843340,28440.95895,2.735,33.70053725,0.0,9946.4
